ID,Names
14386,陈汉卿
14406,陈着
14444,傅察
14483,谢伯初
14538,陈慥
14584,叶祖洽
14602,陈在中
14608,陈瑭
14622,赵世融
14623,赵世衡
14625,赵世昌
14632,赵令龟
14633,赵子买
14650,赵子皓
14651,赵令巍
14653,赵克告
14656,赵叔官
14658,赵叔??
14659,赵叔尊
14660,赵叔峙
14661,赵叔珰
14664,赵田之
14667,郑价
14671,慕容彦喜
14685,赵令音
14697,钱惟治
14701,钱禹卿
14702,钱唐卿
14711,慎暠
14731,赵矢之
14737,赵克勤
14761,邢居实
14786,赵从信
14787,赵世耀
14833,彭龟年
14838,赵世统
14881,袁说友
14921,赵承裔
14935,赵承操
14953,赵叔干
14973,刘爚
14996,韦骧
15003,鲁寿宁
15014,鲁有开
15055,陈庸
15061,陈习
15106,赵孟坚
15137,刘格
15140,刘居正
15144,陈修古
15145,陈孝标
15146,陈孝尝
15147,陈孝若
15148,陈轸
15151,李伉
15152,李晋卿
15155,李修
15162,刘蹈
15171,陈奭
15204,陈一鸣
15209,陈之翰
15239,赵世宣
15259,乔行简
15269,曹勋
15286,綦崇礼
15289,郑惇忠
15290,郑惇儒
15291,周寿
15296,郑侠
15300,郑嘉正
15301,郑恭
15311,谢凤
15352,程立信
15387,江镐
15388,江钧
15394,江汝明
15396,宋白
15402,宋斑
15420,江褎
15424,江朴
15443,王洋
15448,黄得礼
15449,黄次山
15459,陈造
15469,黄遇和
15487,马某
15490,马存
15501,马廷鸾
15516,吕士元
15532,金 X臣
15598,俞康直
15635,汪若海
15697,程元白
15703,侯可
15717,程端懿
15744,孙甫
15752,王冲
15753,王纯臣
15758,赵干
15765,赵世设
15767,赵令泌
15769,程正
15815,上官A
15848,戚维
15849,戚舜臣
15878,闾丘孝终
15884,时舜举(字)
15903,罗绂
15939,孔道辅
15941,孔宗翰
15946,孔旼
15962,赵宗讷
15981,赵令缉
15984,赵仲谦
15986,赵克萧
15987,赵叔慈
16000,巫必
16011,赵仲全
16020,秦承裕
16024,秦焴
16026,秦觏
16044,贾称
16047,杜沂
16049,江公望
16054,巢谷
16111,姜周臣
16118,蒋长源
16169,臧格
16173,钱冶
16184,蒋猷
16192,蒋圆
16195,强行父
16233,赵令愇
16237,钱昭度
16250,杨镐
16251,杨玙
16255,杨琪
16282,钱节
16284,钱举
16286,钱羔羊
16329,周越
16333,周延隽
16407,周焘
16412,周兴嗣
16419,周尧卿
16421,周喻
16424,郑平
16444,狄栗
16447,狄遵礼
16463,朱融
16467,冯
16485,周源
16531,释慧印
16532,俞伟
16548,释宗本
16558,周成己
16559,周用己
16560,周存己
16561,周审己
16562,周直己
16566,周邠
16567,周邦彦
16573,张景修
16579,曾致尧
16581,曾宰
16583,曾庠
16596,杨概
16663,孙应时
16667,朱寿昌
16671,朱绂
16687,王汝平
16689,王愈
16692,王炎
16696,王仪
16701,朱肱
16703,诸葛赓
16745,范纯佑
16750,范正民
16751,范正思
16764,范百岁
16804,赵令讲
16805,赵元俨
16807,赵允良
16808,赵允迪
16809,韩惟忠
16813,韩瑨
16827,李端愿
16838,赵世岳
16846,曹佾
16856,曹偕
16863,赵仲戭
16871,韩宗恕
16878,朱光庭
16879,朱光裔
16883,吴安常
16888,范浚
16904,范迪简
16923,范坦
17006,易延庆
17031,方楷
17037,方寿
17038,方烈
17158,宇文之邵
17159,宇文
17164,何泽
17177,冯行己
17190,冯B
17201,景思谊
17218,符授
17227,符昭愿
17229,范隐之
17230,符承煦
17236,石保兴
17237,石保吉
17256,赵令诚
17286,赵令超
17291,向传师
17296,向宗琦
17321,向拱
17352,康延泽
17355,侯咏
17357,吴太初
17363,侯仲良
17370,管师常
17382,高茂华
17383,赵不侮
17395,鲍极
17403,鲍当
17417,鲍宗师
17472,刘莹
17473,刘去非
17474,刘弢
17479,刘安上
17480,刘安节
17484,刘安礼
17514,罗愿
17517,俞汝尚
17607,陈裕
17635,唐士耻
17656,王永年
17672,赵从郁
17719,韩球
17722,韩恺
17723,韩恬
17724,韩瑄
17730,崔立
17731,崔勉
17736,王兼皇
17738,张仲庄
17743,陈荐
17767,赵世劬
17768,赵承睦
17769,赵克协
17772,赵叔颐
17777,赵士戴
17778,赵叔惠
17842,王克
17912,孙庸
17914,孙侑
17915,王嘉言
17917,王汾
17935,石介
18049,洪咨夔
18063,贺铸
18088,席汝言
18089,席旦
18165,陆琮
18182,李知刚
18188,陆子遹
18246,梁彦回
18250,梁彦通
18268,仲讷
18277,束庄
18278,束正卿
18279,束端卿
18281,束斌卿
18285,王琏
18296,赵宗乔
18297,赵仲扩
18298,赵克敦
18299,赵叔盎
18300,赵从式
18304,宋位
18315,宋文蔚
18332,柳承陟
18333,柳承赞
18334,柳闵
18335,柳承昫
18336,柳肩吾
18337,柳辟
18338,柳湜
18339,柳承远
18340,柳承翰
18341,柳开
18342,张景
18391,刘蒙叟
18399,毕从周
18436,宋敏修
18437,宋刚叔
18439,赵仲珣
18449,项安世
18512,萧世范
18529,梅让
18537,谢景回
18553,王用之
18574,辛廱
18602,徐得之
18617,徐彦伯
18643,许规
18644,许遂
18645,许迥
18647,许恢
18648,许平
18649,许俞
18655,许正
18656,孙淮
18667,戴士元
18670,戴述
18679,许景亮
18726,薛绍彭
18730,薛睦
18731,薛塾
18732,薛直孺
18733,张逸
18734,薛长孺
18735,薛良孺
18739,薛昌图
18839,胡宗质
18841,施缜
18843,钱世雄
18845,胡元均
18873,吴蕃
18876,吴显道
18877,吴悫
18881,胡敏
18896,王伯起
18899,滕感
18910,华直温
18913,华直渊
18914,华申锡
18915,华申甫
18916,华仲平
18923,张处约
18938,黄震
18958,赵仲遄
18990,黄仲熊
19074,任孜
19075,任伋
19076,任伯雨
19098,皇甫鉴
19123,文天祥
19146,荣振
19151,李敏之
19167,苏迈
19168,苏过
19174,苏元老
19175,苏适
19176,苏范
19177,苏简
19180,苏诩
19182,苏筠
19183,苏筑
19219,苏位
19221,王东美
19226,王箴
19266,郭逢原
19268,苏澄
19273,杨宗惠
19274,苏叟
19285,赵世职
19286,赵世掌
19288,李用和
19289,李璋
19294,李玮
19296,赵仲炎
19297,赵世资
19298,赵世颙
19326,范褒
19327,李革
19329,李复
19349,葛源
19350,葛良嗣
19351,葛蕴
19366,寇日用
19371,耿充从
19380,顾复几
19405,赵善湘
19415,赵仲爰
19437,赵宗瑗
19438,任福
19482,郭瑑
19485,霍端友
19496,郭希朴
19498,郭友直
19503,李彤
19506,张中行
19545,黎仲吉
19550,李炳
19556,朱咸熙
19558,朱处约
19561,李璋
19567,李正民
19568,李洪
19605,李垂
19606,李仲昌
19611,李陟
19624,徐元榆
19625,徐天锡
19631,李从甫
19635,李从善
19661,李隲
19670,孙复
19673,姜潜
19674,李忠信
19691,张??
19699,张元干
19713,李清照
19714,赵明诚
19735,李丕旦
19771,李彭
19792,李参鲁
19797,廖夷清
19799,陈璆
19800,陈汉公
19801,陈次公
19804,邓立
19806,邓景儁
19811,陈 G
19813,陈光道
19817,李乔
19819,陈肃
19820,陈君平
19821,陈汝器
19824,陈H
19829,危佑
19832,元奉宗
19833,元道宗
19835,元绍京
19840,吕南公
19841,傅垂范
19842,傅野
19843,傅公济
19844,傅翼
19845,傅代言
19846,余畴若
19848,陈世南
19852,王宝臣
19853,饶昌龄
19857,李允则
19865,李公麟
19866,李公寅
19868,李冲元
19869,李亮工
19870,王说
19880,王应麟
19904,王文亮
19935,赵世哲
20035,赵克戒
20038,李迂
20040,骆与京
20059,方凤
20077,梁伯臣
20132,林岂
20158,林辉
20221,刘几
20273,刘谌
20276,刘师愈
20279,刘定国
20280,刘珏
20281,刘焘
20300,赵世永
20346,刘兼济
20413,刘常
20415,刘涣
20419,刘恕
20420,刘和叔
20425,刘绚
20448,刘定国
20450,刘季孙
20453,刘氏(赵恒皇后)
20457,刘羲仲
20494,卢察
20498,陆若冲
20499,陆惇彦
20604,胥致尧(字)
20621,丁安常
20628,沈严
20636,沈管
20649,吕璹
20683,马诰
20691,马仲舒
20743,牟巘
20765,欧阳守道
20770,欧阳钵
20788,庞恭孙
20822,孙丕
20839,邵潜
20848,邵餗
20849,邵景先
20853,邵纳史
20862,邵古
20866,邵博
20886,王正路
20888,沈昭逊
20899,沈兼
20908,沈平
20911,丁伯初
20923,沈超回
20937,沈度
20955,赵霄
20984,李朴
20987,李存
21095,石洵直
21097,石康伯
21108,石景舒
21131,杜昌期
21137,杜谊
21178,张近
21180,方岳
21213,司马里
21214,魏野
21215,魏闲
21217,司马宣
21225,司马咨
21226,司马京
21229,司马槱
21239,苏坚
21240,苏庠
21241,释祖可
21274,王利
21275,孙贯之
21283,孙成象
21332,孙觐
21345,孙适
21353,孙安
21356,孙梦观
21361,赵克己
21372,孙庭臣
21373,孙邈
21375,孙时
21382,孙奭
21384,孙鹗
21429,句希仲
21432,句中正
21435,孙宗鉴
21445,宋靖
21476,单照
21477,单知微
21527,唐彦通
21528,唐伯虎
21531,史通
21549,陶瓬
21560,邓忠臣
21581,滕膺
21590,田延昭
21591,张子方
21592,张缜
21599,田昼
21607,田君度
21610,田懿
21619,丁宝臣
21620,丁宗臣
21629,窦仪
21632,窦僖
21663,曹修睦
21685,曾孝雍
21697,曾曅
21698,曾觉
21707,曾景初
21765,段万顷
21794,连舜宾
21795,连庶
21796,连庠
21803,祖无颇
21804,祖德恭
21840,王D
21858,董乂
21903,吴默
21904,吴点
21905,吴思
21912,程洵
21944,王安仁
21961,高志宁
21963,赵的
21993,王纲
22002,徐元杰
22020,王梦易
22021,王序
22043,王向
22051,李公交车
22054,王益恭
22123,王陶
22137,王绎
22150,王延嗣
22159,赵世延
22160,赵令擢
22164,赵令赫
22167,赵仲甫
22199,王乙
22214,王适
22215,王遹
22230,王君玉
22235,王承业
22245,王荀龙
22250,王师颜
22256,王庆之
22273,韦襄
22275,韦不伐
22278,石延年
22292,魏矞
22339,吴怀德
22341,吴琼
22342,吴管
22347,吴蒨
22348,吴元亨
22349,吴颢
22377,吴革
22390,吴说礼
22391,吴诰
22393,陆滋
22396,陆韶之
22403,吴瑛
22428,赵宗楷
22431,赵仲参
22543,杨懿孺
22544,侍其鉴
22545,侍其佃
22553,杨处厚
22566,杨翱
22583,赵承范
22612,杨作
22652,杨景宗
22654,杨应询
22670,叶助
22723,颜太初
22724,颜复
22737,阎象
22742,阎盖
22743,阎宗一
22744,吴琰
22745,阎B
22753,尹湘
22756,尹朴
22762,尹宗舆
22799,王质
22865,董仪
23076,冯理
23094,黎錞
23112,赵仲韠
23256,韩复
23283,王景
23350,林衡
23498,张方
23584,陈师锡
23628,赵克凝
23629,赵叔澹
23850,毌湜
24113,杨庭杰
24227,晏升卿
24263,李兴
24264,李枢
24276,孙侔
24295,李觉
24365,王得一
24366,释赞宁
24378,赵温瑜
24379,赵君锡
24380,赵良规
24383,赵仲侔
24398,田述古
24400,释法云
24412,李商隐
24424,赵仲寂
24488,单锡
24489,单锷
24494,余充甫
24728,赵荐
24731,赵琳
24811,常秩
24812,常立
24813,毕渐
24830,饶节
24832,汪革
24894,吴处厚
24903,苏昞
24907,苏A
24918,李新
24925,赵令畤
24938,何敏
24940,何大临
24942,李畋
24973,杨希元
24974,杨彦臣
24980,廖正一
24982,彭醇
24988,李夷行
24994,赵越
25019,赵世滋
25030,孙谔
25031,马涓
25033,龚夬
25092,姚宝
25127,罗从彦
25162,赵世谧
25163,赵仲騑
25243,蔡元龟
25322,李亢
25326,李冕
25348,丁世元
25351,丁志夫
25459,赵师旦
25463,赵师望
25514,赵训之
25531,赵令晙
25565,青阳简
25639,赵宗之
25649,彭悦
25654,谢季康
25660,朱定国
25662,赵隆
25663,赵君章
25664,赵世崇
25665,赵令蠙
25676,赵宗艺
25677,赵仲颀
25682,詹抃
25692,曹础
25694,曹璪
25702,陈献臣
25709,吴絪
25714,葛权
25724,樊滋
25732,赵令教
25754,陈积中
25776,徐鹿卿
25873,赵宗回
25874,赵仲革
25979,赵宗辩
26059,赵克頠
26060,赵叔彖
26104,方从礼
26109,陈恺
26151,吴昌裔
26229,王彦博
26233,赵佑
26234,赵滋
26273,赵令赛
26285,王仲庄
26291,王知和
26298,刘忠顺
26302,吴仅
26307,赵宗史
26308,赵扶
26315,常珪
26316,王尧善
26324,郭忠谏
26329,王
26334,梁师孟
26337,杨整
26340,赵思恭
26344,赵舜臣
26345,陈孝常
26353,王检
26357,许子安(字)
26359,赵克构
26364,王中正
26366,蔡某
26367,蔡说
26369,扈蒙
26373,掌禹锡
26376,葛闳
26381,宋拯
26385,李规
26390,李况
26392,王硕
26395,陈??文
26402,程叔良
26404,家定国
26405,家某
26412,家彬
26415,家安国
26437,李慎思
26438,李慎从
26447,吴拱之
26455,许平施
26459,阎路
26461,郭询
26464,宋瑱
26470,赵仲洽
26472,赵令迤
26477,赵士倞
26480,赵子明(字)
26493,赵仲雪
26494,赵令攀
26497,赵世采
26499,赵宗育
26501,丁司农
26502,丁立
26504,李允及
26509,王汲
26511,王尚恭
26521,张显忠
26523,尹节
26526,何C
26529,许衮
26531,许J
26534,李庠
26541,张公裕
26542,张公邵
26576,赵仲来
26610,王介
26611,王汉之
26612,王涣之
26614,王沇之
26634,赵世静
26645,王仲儒
26648,赵岯
26666,赵仲笃
26683,黄舜卿
26693,朱莹
26755,赵叔绀
26882,葛敏修
26913,刘辉
26915,程振
26928,姚原道
26942,陶弼
26950,张孜
26954,陈纲
26957,蒲远犹
26963,李尧臣
26964,李汉臣
26981,释处严
26987,常谔臣
26988,王龟龄
26990,陈大雅
26991,陈辅
26995,杨节之
27005,张牧
27007,刘黄中
27011,王世昌
27016,孙龙舒
27019,张蒭
27023,陶舜卿
27025,李忠辅
27029,沈振
27039,张子充
27041,徐量
27049,刘立之
27053,董革
27057,黄仲通
27059,朱信
27066,程彪
27071,赵宗颜
27073,王世昌
27078,陈枢
27081,陈迪
27085,范端
27087,章佑
27091,朱齐卿
27092,吴祥
27095,冯伉
27097,郑诒
27109,杨公适
27110,张文刚
27114,张先
27115,张祹
27122,张大亨
27127,释惟简
27128,李常宁
27133,张文英
27148,游复
27152,陈京
27157,莫表深
27165,钱即
27176,余适
27250,郭冲
27264,杨存
27290,赵仲佺
27334,赵九龄
27340,张田官
27343,张宗望
27346,朱蒙正
27352,吴彦申
27391,员安舆
27392,员安宇
27397,员兴宗
27563,士衮
27565,士建中
27592,叶廷珪
27606,刘辰翁
27644,姚勉
27700,李仁用
27708,赵善括
27710,杨冠卿
27722,汪莘
27727,方回
27759,穆修
27761,陈舜俞
27762,郭维
27769,郭祥正
27770,邓肃
27773,高登
27784,徐经孙
27791,张侃
27813,赵必??
27836,赵文
27853,程巨夫
27957,吴师道
27965,郑元佑
28113,杨士奇
28143,柳贯
28192,脱脱
28216,郑济
28306,戴表元
28381,梁寅
28617,王恽
28800,朱德润
29001,刘因
29018,张升
29055,蒲道源
29551,吴豪
29602,程敏政
29653,阮元
29845,林逋
29869,徐积
29876,钱大昕
29944,林表民
30025,朱湘
30206,方岳
30304,何去非
30336,谢肇淛
30374,王守仁
30397,徐峤
30400,吴嗣真
30503,周琬
30621,张伯行
30660,黄晞
30727,释惠洪
30845,任广
32036,牛氏(赵岯妻)
33202,丘浚
33232,释重显
33233,释居简
33284,阮阅
33290,龚鼎臣
33340,廉布
33365,柳平
33436,顾瑛
33468,倪瓒
33480,郭忠恕
33902,潘阆
33957,宋氏(江褒母)
34017,令狐挺
34020,令狐俅
34090,田氏(郭忠谏妻)
34097,宋太君
34100,陈安礼
34106,李太君
34113,毕氏
34134,宋荦
34232,陈寿祺
34530,朱存理
34531,罗伦
34580,邵宝
34789,释契嵩
34797,释文莹
34891,释道潜
34892,释道璨
35063,王士祯
35080,吴缜
35105,李兆洛
35111,吴可
35302,王义山
35559,陈普
35715,周文之
36071,傅质
36079,赵氏(郑惇儒妻)
36305,蔡氏(樊滋妻)
36345,赵氏(徐庭兰母)
36358,陈宗谔
36363,吴氏(陈宗谔妻)
36373,甘氏(苏邴母)
36382,杨褒
36404,周氏(范褒妻)
36496,庞氏(陈孝常妻)
36506,程俱
36598,赵宗严
36700,苏千乘
36701,苏千之
36741,张鼎
36742,张仲原
36757,卞氏(陈仲孙妻)
36775,杨纬
36842,罗氏(李宁妻)
36844,李宁
36854,刘谏
36875,王定
36888,范氏(张琬妻)
36897,阮徽
37074,胡氏(周况妻)
37205,曾耒
37335,蒋氏(丁昌期妻)
37366,邵氏(詹抃妻)
37376,时氏(陈确母)
37411,吕氏(赵允诚妻)
37424,李氏(李着女)
37425,李着
37479,赵子沨
37480,赵子沆
37485,郝氏(赵仲愈妻)
37492,李氏(赵宗景妻)
37556,承氏(葛惟明妻)
37582,孙氏(葛宫妻)
37597,郭之美
37645,王知载
37647,王佺期
37681,林灵素
37713,毌丘震
37736,孔维
37793,王默
37799,方元寀
37805,王勋
37823,华氏
37838,艾宣
37843,王颐
37844,王氏(王拱辰孙女)
37852,王枢
37856,王槩
37859,王略
37886,丁侠
37903,王氏(赵匡胤妻)
37915,王规
37916,吴业
37917,王潀
37923,丁逢辰
37971,王翊
38008,方蒙
38012,王寅
38016,王元均
38043,王衮
38058,王景亮
38062,王师锡
38063,张氏(王景亮妻)
38074,王律
38078,王寅亮
38101,王惟德
38127,王彖
38140,王昱
38149,刁君绩
38165,王莘叟
38199,王资深
38212,于正封
38254,王补之
38271,王圣纪
38283,王升之
38304,上官知十
38305,王仁旭
38315,王齐愈
38332,王谊夫
38345,卞日华
38353,王悦
38359,王主簿
38360,率子廉
38365,王立之
38400,王正翁
38409,王献臣
38413,王琳
38414,王世行
38415,文安国
38446,王世隆
38457,文务光
38462,王嵎
38468,黄夷仲
38469,水丘仙夫
38481,文继贞
38490,王几
38509,王中
38551,石介
38591,石起
38609,石辂
38616,毛维周
38629,石镇
38645,王奥
38692,方希则
38702,王式
38712,石君瑜
38721,司马方
38727,司马齐
38732,司马元
38742,司马禀
38746,张俞
38769,张氏(司马光妻)
38772,王伋
38774,王任
38783,田画
38814,司马育
38824,史氏(石衍之妻)
38827,孙长民
38842,石敦仁
38853,朱氏(石景立妻)
38861,司马奕
38863,司马章
38865,司马亮
38883,司马衮
38886,司马爽
38887,王仲宁
38889,司马富
38892,王仲符
38895,司马裔
38933,古卞
38949,古世淳
38958,王暕
39009,饶怀英
39013,王克允
39018,元勋
39023,元圣庚
39030,王希
39043,王克贞
39051,饶子仪
39061,史沆
39080,王涤
39085,王荫
39086,史照
39114,王治
39138,王蒙
39173,陈池安
39228,元积中
39243,江任
39297,丘浚
39309,江钺
39335,安子野
39356,朱申
39357,江邈
39397,刘昴
39409,江存之
39419,王伯先
39421,代渊
39423,朱京
39439,王固
39458,王易
39464,王宜甫
39501,朱之纯
39517,王岳
39519,袁说友
39528,西门楫
39531,西门成允
39555,朱振
39558,朱世衡
39561,桂氏(朱世衡妻)
39577,王所
39593,王肱
39614,全璧
39625,全自明
39659,朱廷隐
39688,任山
39737,任青
39740,朱贯
39763,任渊
39847,朱从道
39850,任适
39874,朱象先
39877,沈信
39890,任大中
39903,曾氏
39942,尹白
39953,任宗易
39956,任宗谊
39968,任彦安
39979,任唐征
39991,汪伯更
39998,汪绍
40003,朱德由
40006,朱遵式
40009,胡三省
40010,胡伸
40019,汪汲
40020,沈锐
40029,魏氏
40035,宋完
40055,周彦约
40089,宋武
40113,宋肱
40114,宋膰
40160,杜介
40223,杜忱
40226,杜玗
40228,杜谹
40275,杜方叔
40287,李太
40289,杜氏(赵弘殷妻)
40302,释鉴聿
40304,李中
40307,释继隆
40308,释继连
40330,宋承之
40344,杜叔元
40347,释警玄
40354,释宝觉
40362,李平
40369,李逢
40371,释宝宁
40384,杜陟
40387,释宝月
40394,李受
40396,杜起
40401,释赞元
40408,李丕
40412,杜惟则
40415,释怀谨
40419,释怀琏
40425,释怀贤
40429,释慧南
40436,杜敏求
40452,李甲
40459,杜偁
40470,杜涣
40480,释怀素
40485,高氏(辛有则妻)
40491,杜应之
40496,释法秀
40509,李浩
40524,李庠
40526,李伯钧
40541,李莹
40552,宋慎交
40559,李渭
40566,王氏(李新妻)
40571,李详
40629,释简长
40633,李珍
40645,释环省
40648,李枢
40650,李恕
40657,释惟清
40658,释应符
40660,李闳
40662,释应言
40673,李樗
40674,李相
40679,李份
40684,吴氏(李份母)
40704,释中立
40719,杜莹
40721,李鳌
40750,李不疑
40759,杜醇
40763,李子忠
40768,释静觉
40769,李子仪
40772,释择随
40774,杜范
40778,王氏(李迂妻)
40788,李綖
40790,释海印
40793,释悟新
40797,释德澜
40821,李寅
40822,李秉彝
40844,杜舆
40862,李宪
40877,李去病
40896,李大方
40910,杜骧
40914,李问
40926,徐衡仲
40947,李常
40974,李公辅
40978,李大耕
40990,李仲元
40998,李仲芳
41002,李彖
41003,李仲侯
41009,李守节
41010,李安仁
41014,慕容彦逢
41019,李仲益
41028,李宗易
41030,李柬之
41037,李之才
41075,李宗晟
41076,李蕤
41110,李唐卿
41111,李亨伯
41137,李君俞
41149,李氏(赵祯母)
41150,李燧
41163,李正臣
41167,邢昺
41168,李知新
41173,李长倩
41202,李德柔
41211,李献卿
41216,李泰叔
41224,邢遁
41241,李材叔
41242,李德素
41251,吴复古
41271,李遵易
41281,陈氏(李觏妻)
41290,赵氏(李遵勖妻)
41312,吴及
41315,李伯祥
41349,李琼
41353,吴申
41356,吴某(吴申父)
41358,吴耿
41371,吴倩
41377,赵希齐
41390,李圣源
41406,岑彦修
41423,吴元祥
41428,吴圭
41432,吴绶
41446,吴天秩
41458,李畸实
41461,吴天常
41496,吴仪
41497,吴伸
41543,吴怡
41561,吴仕舜
41568,吴交如
41591,吴道
41635,吴仲鹿
41650,束向
41656,吴君庸
41672,李氏(束庄妻)
41674,吴希远
41679,吴铉
41686,吴伯武
41696,吴伯举
41710,利瓦伊几
41715,吴智伯
41723,李氏(赵炅妃)
41724,吴辅
41739,吴昌卿
41772,吴大临
41774,吴芘仲
41792,吴辅尧
41801,吴履中
41837,吴兴宗
41840,何充
41844,何子平
41874,吕规
41876,何武
41897,何受
41939,余靖
41940,吕希述
42037,罗竦
42058,释觉范
42060,崔绐
42064,吕思恭
42086,李康年
42148,黄裳
42159,吕士昌
42166,吕士龙
42180,房彪
42188,杨天惠
42191,屈用诚
42278,林绚
42349,吕博闻
42362,邵迎
42382,何德顺
42396,林肇
42408,孟德
42415,林慥
42421,孟翱
42428,林修
42438,林广
42451,孟玄喆
42454,林休复
42455,邵搏
42461,邵缉
42462,孟仲宣
42551,林璋
42572,孟宾于
42600,周文炳
42615,邵舜文
42635,周彦通
42637,周岐
42652,周中复
42682,季复
42684,周旻
42731,卓玘
42737,周感之
42741,周原
42761,周与可
42787,周应合
42797,周仲嘉
42799,周灵运
42810,李惟章
42817,侍其纯夫
42820,征集
42821,李惟几
42824,周湜
42825,周测
42839,姒颐真
42853,姜君弼
42863,周滂
42896,洪规
42912,胡恢
42916,洪渥
42946,胡俛
42967,胡哲
42975,胡晏
43007,罗适
43017,吕弼康
43019,胡寅
43033,孙立节
43061,胡靖
43071,胡戢
43074,周谔
43107,周颖
43157,耶律宗真
43284,胡尧卿
43290,胡闳休
43292,洪文抚
43314,胡允文
43344,胡舜元
43352,胡某(胡舜元父)
43358,胡次和
43377,洪待用
43406,眉山老书生
43445,苗师颜
43493,姜屿
43508,韦许
43523,俞紫琳
43524,俞紫芝
43535,范某
43556,高遵礼
43570,范宗韩
43612,俞氏(赵祯妃)
43647,吕荣义
43651,郑康佐
43655,唐庾
43656,柯述
43658,高永亨
43688,龙昌期
43702,范钺
43703,唐异
43732,唐棣
43870,唐默
43878,侯利建
43893,侯思孺
43894,侯晋升
43937,范子镇
43949,高荷
43953,范济美
43984,范文度
43985,段缝
44007,段吉先
44047,段与言
44058,高绅
44069,皇甫宗孟
44079,唐广仁
44109,辜氏
44122,俞括
44126,俞备
44169,柳宜
44214,俞翊
44216,綦焕
44223,袁畴
44230,范文英
44237,柳崇
44239,柳宣
44244,陈氏(俞备妻)
44255,孙诂
44258,高頔
44284,孙握
44292,孙贵
44293,柳闰
44294,祝康
44297,高枢
44301,孙傅
44303,高赋
44324,姚天迪
44328,臧氏(姚天迪妻)
44341,孙道
44343,祝天辅
44357,姚安世
44358,柳闳
44383,孙逢吉
44400,祝熙载
44409,祝咨
44412,姚仲达
44423,柳瑾
44436,柳澥
44441,袁惟正
44442,袁晋材
44534,孙景修
44551,柳师圣(字)
44553,孙蒙正
44558,袁百之
44572,夏修
44599,胡升
44601,孙勰
44608,孙亿
44700,马承之
44726,孙继邺
44729,秦世章
44766,夏希道
44767,凌戡
44782,胡份
44809,孙勴
44822,马应昌
44824,凌宗旦
44852,晁公秉
44890,桑怿
44896,夏侯旄
44918,刘充
44941,桑光辅
44956,孙鼛
44958,党光嗣
44977,孙冲
45039,张氏(晁遘妻)
45048,章迪
45076,孙世南
45080,孙世仪
45083,孙世宁
45091,张氏(章佑妻)
45093,徐迪
45100,晁公祖
45116,孙守彬
45134,章詧
45160,郭大昕
45173,郭元方
45189,张氏(晏成裕妻)
45210,章君庭
45227,孙知微
45248,孙思皓(字)
45279,孙惟吉
45283,孙惟恭
45286,孙惇夫
45326,夏侯氏(许寔母)
45345,许邦
45359,许(王亢)
45367,孙惔
45371,许瞻
45373,杨氏(许瞻妻)
45375,许羿
45386,许均
45399,许怀德
45400,张氏(章得象母)
45402,许大方
45403,章婉婉
45417,章应全
45422,许德之
45429,王氏(许逖妻)
45431,许渤
45475,许允成
45517,曹宏
45523,曹辅
45549,曹宪
45578,曹子方
45653,曹崇之
45667,曹维旭
45674,张有
45682,张式
45685,张旨
45718,张沂
45719,李先
45753,张谷
45764,丁琰
45767,丁用平
45771,刁某
45778,于伋
45780,耿氏(文洎妻)
45820,王镐
45825,王旷
45827,王向
45850,王蘧
45859,王岩
45863,王九畴
45872,王大中
45885,王山民
45890,李氏(王之才妻)
45900,王定国
45904,李氏(王代恕妻)
45919,某氏(石待旦妻)
45921,司马良
45927,白廷诲
45952,沈氏(朱延之妻)
45960,杜谹
45961,杜弼
45964,李定
45979,李氏(陈汝翼妻)
45988,李挺之
45995,李常武
46030,吴子玉
46040,黄氏(林槩母)
46084,周尹
46094,胡某
46095,范铚
46100,杨氏(家定国母)
46102,马珹
46120,留定
46125,翁谷
46132,翁纬
46144,逄兴文
46163,倪敦复
46190,徐洪
46222,徐复
46223,徐复
46255,徐麐
46256,徐麑
46257,陈氏(徐铎母)
46262,徐大正
46267,徐文质
46289,徐成甫
46290,蔡氏(徐成甫妻)
46326,徐无党
46406,梁頵
46425,梁周翰
46473,寇元弼
46492,郭京
46505,郭垕
46524,郭??
46532,郭几
46538,郭贲
46556,郭稹
46587,连席
46595,强翊
46597,强应物
46601,张木
46607,张及
46616,张田
46617,张康民
46621,张令
46628,王氏(张彦直妻)
46633,张共
46640,张泌
46643,张定
46644,张宜
46677,张奕
46684,张厚
46685,张柔
46691,张持
46702,张弇
46746,张问
46765,张湜
46768,张寓
46778,张肃
46790,范氏(张琬妻)
46792,张隆
46810,张温
46818,张祺
46826,张楙
46832,张当
46868,张撰
46872,张澄
46904,刘氏(张讽妻)
46906,张遹
46934,张绩
46963,张灏
46966,张九思
46980,张大有
47001,张元老
47005,张元常
47008,张天骥
47041,张正己
47071,张守约
47086,张仲先
47094,张行婆
47106,张克俭
47119,张延之
47144,张宗旦
47159,张杲之
47197,张唐英
47203,苏氏(张挺卿妻)
47208,张师民
47217,张惟吉
47221,张惟德
47238,张敦礼
47344,张总之
47356,陈力
47360,蒋氏(陈亢母)
47362,陈木
47394,陈杞
47404,陈亚
47424,陈肱
47425,陈洙
47454,陈约
47455,陈浚
47466,陈耿
47503,陈偕
47517,陈巽
47524,陈琦
47538,陈贶
47543,陈傅
47547,陈仁壁
47554,陈轼
47557,陈极
